序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location
865,2023-07-21 14:10:38,77 km/h,71.39 km, ,在线 / 行驶,"福建省厦门市湖里区;海堤路;厦门象屿保税区,杏林大桥,琛达冷库",闽D1YX58,东南(113),"118.098839,24.553582"
866,2023-07-21 14:10:46,74 km/h,71.58 km, ,在线 / 行驶,福建省厦门市湖里区;成功大道杏林大桥X406;杏林大桥,闽D1YX58,东南(123),"118.100507,24.552785"
867,2023-07-21 14:10:55,76 km/h,71.74 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港西路12号;319国道,渔港西路-渔港中路交叉路口;厦门海堤纪念碑文,厦门程泰食品有限公司,象屿闽台中心渔港冷链物流中心",闽D1YX58,东南(135),"118.10177,24.551858"
868,2023-07-21 14:11:02,73 km/h,71.91 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;G319(长岸路);国家电网充电站(厦门杏林大桥二期充电站),厦门市公安局交通警察支队集美大队杏林大桥检查站执勤点,夏商国际水产E区",闽D1YX58,东南(146),"118.102829,24.550698"
869,2023-07-21 14:11:08,76 km/h,72.01 km, ,在线 / 行驶,福建省厦门市湖里区;港东路;杏林大桥收费站,闽D1YX58,东南(153),"118.103346,24.549884"
870,2023-07-21 14:11:12,75 km/h,72.1 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港东路22-135号;长岸路,长岸路-成功大道交叉路口;湖里派出所夏商水产批发市场警务室,湖里派出所夏商警务室,高崎",闽D1YX58,东南(157),"118.103688,24.549188"
871,2023-07-21 14:11:19,73 km/h,72.26 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道渔港东路10号145;长岸路,长岸路-成功大道交叉路口;湖里派出所夏商水产批发市场警务室,湖里派出所夏商警务室,夏商水产专卖店",闽D1YX58,偏南(168),"118.104163,24.547779"
872,2023-07-21 14:11:34,65 km/h,72.52 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;成功大道;夏商水产海鲜专营,厦门方氏大丰元食品贸易有限公司,阿义水产批发行",闽D1YX58,偏南(178),"118.104446,24.545416"
873,2023-07-21 14:11:38,65 km/h,72.6 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道港中路1458-102室;成功大道,港东路-港中路交叉路口;广州大运,夏商国际水产交易中心P区,夏商国际水产交易中心",闽D1YX58,偏南(183),"118.104433,24.544753"
874,2023-07-21 14:11:45,74 km/h,72.73 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;成功大道;阿阳水产批发店,阿光水产批发,裕发水产黄翅专卖",闽D1YX58,偏南(188),"118.104303,24.543531"
875,2023-07-21 14:11:55,76 km/h,72.94 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道港中路1452-113号;长岸路,港东路-港兴三路交叉路口;保税隧道,裕雄高殿,厦门轨道集团高崎综合楼",闽D1YX58,偏南(198),"118.103836,24.541676"
876,2023-07-21 14:12:05,84 km/h,73.19 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道高殿路1号;长岸路,成功大道辅路-机场北环路交叉路口;中国烟草厦门市烟草物流有限公司,云创智谷科创小镇,保税隧道",闽D1YX58,西南(209),"118.102871,24.539672"
877,2023-07-21 14:12:08,83 km/h,73.23 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;环岛路;厦门市烟草公司卷烟物流配送中心,云创智谷-A栋,中国烟草厦门市烟草物流有限公司",闽D1YX58,西南(210),"118.102642,24.539312"
878,2023-07-21 14:12:38,75 km/h,73.88 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路;豪享来配送中心,厦西行车公寓,厦门日观建材有限公司",闽D1YX58,西南(216),"118.098819,24.534656"
879,2023-07-21 14:13:08,62 km/h,74.44 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路1866;中国电信殿前分局-电信大楼,厦门钰鸣网络科技有限公司,厦门外国语学校(湖里分校)",闽D1YX58,西南(215),"118.095627,24.530542"
880,2023-07-21 14:13:38,72 km/h,74.99 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道长岸路82号;长岸路辅路,长歌路-屿北五路交叉路口;远之腾苑,明秀楼,油酥烧饼",闽D1YX58,西南(215),"118.092555,24.526414"
881,2023-07-21 14:13:46,73 km/h,75.16 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;火凤凰老鹰艺术传媒,闽D1YX58,偏南(198),"118.091766,24.525121"
882,2023-07-21 14:13:52,72 km/h,75.26 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;火凤凰老鹰艺术传媒,闽D1YX58,偏南(188),"118.091553,24.524223"
883,2023-07-21 14:14:08,73 km/h,75.62 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道宜宾北路116号;长岸路,象兴一路-屿北二路交叉路口;安保(厦门)塑胶工业有限公司,谋福大厦,谋福大厦A幢",闽D1YX58,偏南(191),"118.090879,24.521053"
884,2023-07-21 14:14:38,64 km/h,76.19 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;长岸路404号;印华文创2号楼,印华地砖厂有限公司,印华01号楼",闽D1YX58,偏南(189),"118.089615,24.516048"
885,2023-07-21 14:15:08,58 km/h,76.75 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;鑫博润广告装饰设计有限公司,闽D1YX58,偏南(196),"118.088275,24.511127"
886,2023-07-21 14:15:24,60 km/h,76.99 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道长岸路181号;长岸路,长岸路辅路-竹坑路交叉路口;港务自贸城(红星美凯龙厦门东渡自贸商场店),厦门保税物流园区,滨海苑",闽D1YX58,偏南(199),"118.08762,24.509018"
887,2023-07-21 14:15:31,60 km/h,77.11 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;长岸路6号;滨海苑-1号楼,海天物流中心,临海苑办公楼",闽D1YX58,西南(210),"118.087131,24.508043"
888,2023-07-21 14:15:36,60 km/h,77.2 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道长岸路199号;长岸路,长岸路辅路-海天路交叉路口;招商银行(厦门海天支行),临海苑办公楼,茶一人家(滨海苑店)",闽D1YX58,西南(221),"118.086617,24.507418"
889,2023-07-21 14:15:38,61 km/h,77.25 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路187号;厦门华运实业有限公司,鹭闽通贸易海天货柜店,招商银行(厦门海天支行)",闽D1YX58,西南(224),"118.086276,24.507075"
890,2023-07-21 14:15:46,60 km/h,77.37 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;中商集团厦门华运物流,闽D1YX58,西南(231),"118.085372,24.506363"
891,2023-07-21 14:16:07,44 km/h,77.72 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;龙岩大厦停车场,闽D1YX58,西南(221),"118.082771,24.504274"
892,2023-07-21 14:16:08,46 km/h,77.73 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路环岛线S318;龙岩大厦停车场,闽D1YX58,西南(220),"118.082693,24.504188"
893,2023-07-21 14:16:16,55 km/h,77.84 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路;厦门东渡检验检疫局综合实验楼,闽D1YX58,西南(210),"118.082079,24.503362"
894,2023-07-21 14:16:23,55 km/h,77.95 km, ,在线 / 行驶,福建省厦门市湖里区;长岸路;闽厝酒店,闽D1YX58,偏南(199),"118.081646,24.502499"
895,2023-07-21 14:16:38,45 km/h,78.17 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道东渡路232之16号;东渡路,长岸路辅路-东渡路交叉路口;匠香烤鱼(禹洲棕榈城店),万惠香扁食(和宁里店),禹洲棕榈城",闽D1YX58,偏南(199),"118.080899,24.500609"
896,2023-07-21 14:16:59,43 km/h,78.44 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;东渡路185-5号;榕海花园,厦门兆盛机械设备有限公司(韶瑞重工福建),新起点公寓",闽D1YX58,偏南(198),"118.079892,24.498309"
897,2023-07-21 14:17:02,42 km/h,78.47 km, ,在线 / 行驶,福建省厦门市湖里区;东渡路海大立交S318;捷和汽贸,闽D1YX58,偏南(185),"118.07985,24.498102"
898,2023-07-21 14:17:04,43 km/h,78.5 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;东渡路185号;新起点公寓,厦门兆盛机械设备有限公司(韶瑞重工福建),榕海花园",闽D1YX58,偏南(196),"118.079801,24.497781"
899,2023-07-21 14:17:09,43 km/h,78.55 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道东渡路189号;东渡路辅路,东渡路辅路-牛头山北路交叉路口;新起点公寓,闽交小区,湖里区爱卫会卫生楼",闽D1YX58,偏南(199),"118.079655,24.49737"
900,2023-07-21 14:17:31,59 km/h,78.9 km, ,在线 / 行驶,福建省厦门市湖里区;东渡路;漳东线,闽D1YX58,西南(207),"118.078349,24.494443"
901,2023-07-21 14:17:34,0 km/h,78.9 km,0秒 / 35秒,在线 / 无效定位,福建省厦门市湖里区;东渡路;漳东线,闽D1YX58,正北(0),"118.078349,24.494443"
902,2023-07-21 14:17:38,0 km/h,78.9 km,4秒 / 35秒,在线 / 无效定位,福建省厦门市湖里区;东渡路;漳东线,闽D1YX58,正北(0),"118.078349,24.494443"
903,2023-07-21 14:18:09,0 km/h,78.9 km,35秒 / 35秒,在线 / 无效定位,福建省厦门市湖里区;东渡路;漳东线,闽D1YX58,正北(0),"118.078349,24.494443"
904,2023-07-21 14:18:23,50 km/h,79.84 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道东渡路69-7号;东渡路辅路,海山路-东渡路交叉路口;康丝曼·臻阁(东渡路店),华丽城,中国邮政储蓄银行(东渡支行)",闽D1YX58,偏南(195),"118.074612,24.486757"
905,2023-07-21 14:18:38,52 km/h,80.03 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;东渡路54号;冠昌蜂业天然蜂蜜,建宝玻璃,海山路2-10号楼",闽D1YX58,偏南(192),"118.07408,24.485099"
906,2023-07-21 14:19:07,44 km/h,80.42 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;东渡路51-1号;爱丁堡酒店(原颐锦酒店),裕成大厦-B栋写字楼,裕成大厦",闽D1YX58,偏南(184),"118.072958,24.481692"
907,2023-07-21 14:19:09,42 km/h,80.44 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道东渡路51-8号;东渡路辅路,东渡路辅路-东港南路交叉路口;梅岚竹茶空间(东渡店),爱丁堡酒店(厦鼓码头店),悦来福东山海鲜(裕成大厦店)",闽D1YX58,偏南(182),"118.072953,24.481584"
908,2023-07-21 14:19:19,47 km/h,80.56 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖滨北路2-3号;厦门市城市管理行政执法局督察大队,厦门都乐先生普通公寓(分店),黄金大厦-B栋",闽D1YX58,偏南(173),"118.072942,24.48046"
909,2023-07-21 14:19:26,41 km/h,80.67 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;湖滨北路2号;厦门市城市管理行政执法局督察大队,东渡清洁楼,香港回归祖国纪念碑",闽D1YX58,偏南(184),"118.073098,24.479518"
910,2023-07-21 14:19:28,37 km/h,80.68 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;湖滨北路2号;厦门市城市管理行政执法局督察大队,东渡清洁楼,香港回归祖国纪念碑",闽D1YX58,偏南(197),"118.073072,24.47942"
911,2023-07-21 14:19:30,37 km/h,80.7 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;湖滨北路2号;厦门市城市管理行政执法局督察大队,香港回归祖国纪念碑,天园",闽D1YX58,西南(213),"118.072975,24.479248"
912,2023-07-21 14:19:32,38 km/h,80.72 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;湖滨北路2号;香港回归祖国纪念碑,天园,厦门市城市管理行政执法局督察大队",闽D1YX58,西南(235),"118.072814,24.47912"
913,2023-07-21 14:19:34,40 km/h,80.74 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道湖滨北路2之;西堤东路,湖滨西路-东渡路交叉路口;香港回归祖国纪念碑,厦门市城市管理行政执法局养犬管理执法办公室,同益码头",闽D1YX58,偏西(256),"118.072599,24.479039"
914,2023-07-21 14:19:36,42 km/h,80.77 km, ,在线 / 行驶,"福建省厦门市思明区鹭江街道;西堤东路;香港回归祖国纪念碑,天园,同益码头",闽D1YX58,偏西(277),"118.072356,24.479029"
915,2023-07-21 14:19:38,46 km/h,80.79 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;西堤东路;香港回归祖国纪念碑,天园,同益码头",闽D1YX58,西北(296),"118.07212,24.479094"
916,2023-07-21 14:19:39,45 km/h,80.8 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;西堤东路;香港回归祖国纪念碑,天园,同益码头",闽D1YX58,西北(305),"118.07201,24.479154"
917,2023-07-21 14:19:40,42 km/h,80.81 km, ,在线 / 行驶,"福建省厦门市湖里区湖滨北路2之;西堤东路,同益路-湖滨北路交叉路口;香港回归祖国纪念碑,同益码头,厦门沙茶面",闽D1YX58,西北(320),"118.07192,24.479231"
918,2023-07-21 14:19:42,38 km/h,80.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖滨北路2之1号;西堤东路,同益路-湖滨北路交叉路口;香港回归祖国纪念碑,同益码头,厦门沙茶面",闽D1YX58,偏北(340),"118.071803,24.479407"
919,2023-07-21 14:19:44,39 km/h,80.86 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖滨北路2-1号;同益码头,海达轮渡,香港回归祖国纪念碑",闽D1YX58,偏北(356),"118.071748,24.479604"
920,2023-07-21 14:19:46,43 km/h,80.88 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖滨北路2-1号;同益码头,海达轮渡,黄金大厦-B栋",闽D1YX58,偏北(15),"118.071774,24.479817"
921,2023-07-21 14:19:48,48 km/h,80.91 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道湖滨北路2之1号;湖滨北路,同益路-湖滨北路交叉路口;同益码头,黄金大厦(南门),晋江阿南牛肉馆(东港分店)",闽D1YX58,东北(37),"118.071892,24.480024"
922,2023-07-21 14:19:50,48 km/h,80.93 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道湖滨北路5号;湖滨北路,同益路-湖滨北路交叉路口;晋江阿南牛肉馆(东港分店),厦门The One领家小妹公寓黄金大厦店,同益码头",闽D1YX58,东北(53),"118.072077,24.480196"
923,2023-07-21 14:19:52,46 km/h,80.96 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖滨北路2-3号;厦门都乐先生普通公寓(分店),黄金大厦-B栋,同益码头",闽D1YX58,偏东(70),"118.072303,24.480313"
924,2023-07-21 14:19:54,47 km/h,80.98 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;湖滨北路2-3号;厦门都乐先生普通公寓(分店),黄金大厦-B栋,同益码头",闽D1YX58,偏东(87),"118.07256,24.480343"
925,2023-07-21 14:20:09,52 km/h,81.2 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路10-5号;湖滨北路,湖滨北路-筼筜路交叉路口;国机陆原工程设计研究有限公司,中南建筑设计院(厦门分院),中国质量认证中心厦门评审中心",闽D1YX58,偏东(84),"118.074692,24.480474"
926,2023-07-21 14:20:38,65 km/h,81.66 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路辅路31之1号;湖滨北路,湖滨北路-凤凰山庄交叉路口;建业路地铁站4号口,建业路地铁站1B口,交通银行(滨北支行)",闽D1YX58,偏东(88),"118.079269,24.480686"
927,2023-07-21 14:21:03,27 km/h,82.06 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨北路1-73号;凤凰山庄1-1号楼,税保大厦,凤凰山庄2-1号楼",闽D1YX58,偏东(102),"118.083235,24.481099"
928,2023-07-21 14:21:05,22 km/h,82.08 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路湖滨北路1号楼;建兴路,建兴路-湖滨北路交叉路口;执勤岗亭,中国建设银行(厦门税保支行),蚁人儿童体适能",闽D1YX58,东南(133),"118.083321,24.481025"
929,2023-07-21 14:21:07,29 km/h,82.09 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨北路70;税保大厦,中国建设银行(厦门税保支行),厦门添渼源生物科技有限公司",闽D1YX58,偏南(183),"118.083279,24.480871"
930,2023-07-21 14:21:08,34 km/h,82.1 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;湖滨北路70;税保大厦,中国建设银行(厦门税保支行),厦门添渼源生物科技有限公司",闽D1YX58,偏南(188),"118.083253,24.48078"
931,2023-07-21 14:21:18,26 km/h,82.23 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道建兴路89号;建兴路,建兴路-官任路交叉路口;小娘惹厨房(滨北店),中国建设银行(厦门税保支行),中闽大厦",闽D1YX58,偏南(172),"118.083101,24.479667"
932,2023-07-21 14:21:21,25 km/h,82.25 km, ,在线 / 行驶,福建省厦门市思明区;建兴路;厦门人民会堂停车场,闽D1YX58,偏南(162),"118.08312,24.479443"
933,2023-07-21 14:21:24,20 km/h,82.27 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道建兴路61-67号;建兴路,建兴路-官任路交叉路口;居六叁·老板来碗面,亲爱的麻辣烫,小娘惹厨房(滨北店)",闽D1YX58,偏南(174),"118.083149,24.479248"
934,2023-07-21 14:21:34,33 km/h,82.38 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;建兴路11号;厦门造船厂宿舍,建兴小区-3号楼,建兴小区-25号楼",闽D1YX58,偏南(159),"118.083244,24.478257"
935,2023-07-21 14:21:36,33 km/h,82.39 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;建兴路;厦门人民会堂广场,厦门人民会堂,建兴小区",闽D1YX58,东南(142),"118.083295,24.478178"
936,2023-07-21 14:21:38,33 km/h,82.41 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;建兴路5号;筼筜湖带状公园,五玺烟酒茶,郑远元(港龙花园店)",闽D1YX58,东南(128),"118.083436,24.478052"
937,2023-07-21 14:21:40,34 km/h,82.43 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;建兴路5号;筼筜湖带状公园,五玺烟酒茶,郑远元(港龙花园店)",闽D1YX58,偏东(94),"118.083624,24.477997"
