序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
54494,9/5/2023 15:22,13 km/h,317.11 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文灶街59;汇丰家园,思明区图书馆,酒肉不穿肠过大浪实验学校",闽D1YX58,偏南(186),"118.102901,24.468064",58391,湖滨中路9号交通银行大厦
54496,9/5/2023 15:23,30 km/h,317.19 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;后埭溪路,后埭溪路-文灶街交叉路口;嘉禾良库文创园,厦门市第九中学,厦门市思明区图书馆(装修中)",闽D1YX58,正南(180),"118.103092,24.467378",2226050,厦门市思明区湖滨中路7-9号第二层B单元
54499,9/5/2023 15:23,59 km/h,317.53 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路35号;如是酒店(厦门主题壹号店),厦门机务公寓小区,华顿幼儿园",闽D1YX58,偏南(158),"118.104346,24.464524",2532,思明区文园路九号之九之十一
54530,9/5/2023 15:27,69 km/h,321.71 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;谊爱路1号;和光里-36号,亨龙置业,亨龙企业大厦",闽D1YX58,东北(47),"118.129393,24.489034",12896,思明区吕岭路4号之六、之七
54531,9/5/2023 15:27,68 km/h,321.92 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路10号;龙华里,普利司通轮胎(龙山西路店),金致汽车维修养护中心",闽D1YX58,东北(36),"118.1308,24.490381",2958,*吕岭路52号安保大厦
54578,9/5/2023 15:39,81 km/h,336.5 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;S507(杏前路);锦秀园建材,厦杏大厦,御尚雅居",闽D1YX58,正西(270),"118.044413,24.573977",100,集美区杏北路25号
54649,9/6/2023 8:15,13 km/h,343.08 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;安仁大道1200号;安仁里小区,兴永嵩超市,联杰公寓",闽D1YX58,西北(325),"117.99893,24.603891",1081,集美灌口
54755,9/6/2023 8:42,15 km/h,351.05 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏滨路2-2号楼;228国道,杏锦路辅路-文滨路交叉路口;文滨公园,厦门市洪合顺贸易有限公司,杏林街道铁路护路工作站",闽D1YX58,东南(119),"118.056747,24.571563",110,杏林街道苑亭路15号
54756,9/6/2023 8:42,9 km/h,351.07 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏滨路2-2号楼;228国道,杏锦路辅路-文滨路交叉路口;文滨公园,杏林街道铁路护路工作站,厦门市洪合顺贸易有限公司",闽D1YX58,偏东(99),"118.056956,24.571486",110,杏林街道苑亭路15号
54757,9/6/2023 8:42,10 km/h,351.08 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;杏滨路2号;华创小区,豪欣公寓,书香公寓",闽D1YX58,东南(117),"118.057029,24.571466",1067892,厦门市集美区杏林街道杏林村苑亭路10-102号
55078,9/6/2023 9:39,28 km/h,365.5 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,Rosatory柔鲨花房",闽D1YX58,偏东(87),"118.085517,24.47855",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55079,9/6/2023 9:39,25 km/h,365.51 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(104),"118.085584,24.478546",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55080,9/6/2023 9:39,23 km/h,365.52 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(116),"118.085709,24.478503",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55081,9/6/2023 9:39,28 km/h,365.53 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(138),"118.085762,24.478461",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55082,9/6/2023 9:39,32 km/h,365.55 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(158),"118.085884,24.47827",396520,厦门市思明区湖滨北路57号第二层A单元
55194,9/6/2023 10:45,30 km/h,369.8 km, ,在线 / 行驶,"福建省厦门市思明区中华街道;石泉路4-1号;福建省厦门双十中学(镇海校区),中国社区,四季阁",闽D1YX58,西北(304),"118.081516,24.452832",12875,思明区思明南路158号思南好又多一楼
55266,9/6/2023 10:57,71 km/h,371.5 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路16号;成功大道出口(吕岭路方向),龙华里,小黄汽车电池电路空调",闽D1YX58,东北(34),"118.131045,24.490568",34512,思明区莲秀里118号
55268,9/6/2023 10:57,75 km/h,371.6 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道龙山西路18号;成功大道,龙山西路-龙翔路交叉路口;大舞台,嘉莲街道,鑫裕龙家具经营部(龙翔花园店)",闽D1YX58,偏北(22),"118.131516,24.491424",1661,厦门思明区吕岭路86号、88号(一层及夹层）
55314,9/6/2023 11:10,51 km/h,386.02 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏前路);锦秀园建材,厦杏大厦,厦门市公安局集美区分局",闽D1YX58,偏西(271),"118.044588,24.57396",100,集美区杏北路25号
55408,9/6/2023 13:54,74 km/h,400.54 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏滨路2-2号楼;228国道,杏锦路辅路-文滨路交叉路口;文滨公园,杏林街道铁路护路工作站,厦门市洪合顺贸易有限公司",闽D1YX58,东南(115),"118.056978,24.571548",1067892,厦门市集美区杏林街道杏林村苑亭路10-102号
55475,9/6/2023 14:08,24 km/h,416.51 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(95),"118.085558,24.478433",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55476,9/6/2023 14:08,24 km/h,416.52 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(105),"118.085625,24.478433",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55477,9/6/2023 14:08,24 km/h,416.52 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(123),"118.085684,24.478426",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55478,9/6/2023 14:08,28 km/h,416.53 km, ,在线 / 行驶,"福建省厦门市思明区;白鹭洲路101号;厦门人民会堂,厦门人民会堂广场,白鹭洲公园",闽D1YX58,东南(134),"118.08574,24.478395",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55479,9/6/2023 14:08,36 km/h,416.55 km, ,在线 / 行驶,"福建省厦门市思明区;白鹭洲路101号;厦门人民会堂,厦门人民会堂广场,白鹭洲公园",闽D1YX58,偏南(160),"118.085832,24.478272",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
55583,9/6/2023 14:21,9 km/h,420.53 km, ,在线 / 行驶,"福建省厦门市思明区中华街道石泉路3号;石泉路,镇海路-石泉路交叉路口;厦门市24小时自助图书馆,厦门鸿山步行隧道值班室,易拉罐答案炒饭",闽D1YX58,东南(144),"118.081714,24.452682",12875,思明区思明南路158号思南好又多一楼
55714,9/6/2023 15:21,29 km/h,423.13 km, ,在线 / 行驶,"福建省厦门市思明区开元街道电台山路5号;文园路,文园路-坑内路交叉路口;晨间厨房西式早午餐(厦门一中店),九八武煎饼堡(一中店),厦门一中学生公寓",闽D1YX58,东北(52),"118.092704,24.462289",3397,溪岸街78号
55729,9/6/2023 15:22,31 km/h,423.86 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路40号;橡胶新村,吉龙阁(文塔路),嘉悦萌婴幼学苑",闽D1YX58,东北(29),"118.098231,24.466567",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
55743,9/6/2023 15:23,18 km/h,424.31 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路826号;厦禾路,文屏路-厦禾路交叉路口;安德鲁森(文灶店),向阳坊(汇丰家园店),优度烘培咖啡(文灶店)",闽D1YX58,东南(143),"118.100913,24.468881",1943,"厦门市禾祥西路915号202室
"
55744,9/6/2023 15:24,15 km/h,424.33 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文屏路,文屏路-厦禾路交叉路口;汇丰家园,假日双星,厦门银行(银隆支行)",闽D1YX58,偏南(158),"118.101021,24.468716",1943,"厦门市禾祥西路915号202室
"
55756,9/6/2023 15:24,11 km/h,424.66 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;湖滨中路;厦门有巢氏房地产代理有限公司工会委员会,与花有约花艺生活馆,厦门益康生殖健康与不孕不育症专业门诊部",闽D1YX58,东南(123),"118.103089,24.468137",58391,湖滨中路9号交通银行大厦
55757,9/6/2023 15:24,15 km/h,424.67 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;湖滨中路;厦门有巢氏房地产代理有限公司工会委员会,与花有约花艺生活馆,厦门益康生殖健康与不孕不育症专业门诊部",闽D1YX58,东南(147),"118.103124,24.468105",58391,湖滨中路9号交通银行大厦
55758,9/6/2023 15:25,19 km/h,424.69 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;后埭溪路,后埭溪路-文灶街交叉路口;汇丰家园,厦门市第九中学,厦门市思明区图书馆",闽D1YX58,偏南(168),"118.103187,24.467954",58391,湖滨中路9号交通银行大厦
55793,9/6/2023 15:30,60 km/h,429.27 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山路9号-4;亨龙置业,莲花天伦花园,和光里-36号",闽D1YX58,东北(45),"118.12952,24.489145",12896,思明区吕岭路4号之六、之七
55794,9/6/2023 15:30,66 km/h,429.48 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路14号;成功大道出口(吕岭路方向),龙华里,杨民家电维修",闽D1YX58,东北(34),"118.130918,24.490515",2958,*吕岭路52号安保大厦
55795,9/6/2023 15:30,67 km/h,429.49 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道龙山西路154号;成功大道,龙山西路-龙山路交叉路口;艾灸体验馆,龙华里西区,龙华里",闽D1YX58,东北(33),"118.13102,24.490653",34512,思明区莲秀里118号
55919,9/7/2023 8:14,25 km/h,450.63 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D1YX58,西北(325),"117.999038,24.603799",1081,集美灌口
55988,9/7/2023 8:30,9 km/h,458.47 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道杏滨路2-2号楼;228国道,杏锦路辅路-文滨路交叉路口;文滨公园,杏林街道铁路护路工作站,厦门市洪合顺贸易有限公司",闽D1YX58,东南(118),"118.05694,24.571482",110,杏林街道苑亭路15号
56083,9/7/2023 8:50,23 km/h,474.34 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(95),"118.085613,24.47852",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56084,9/7/2023 8:50,22 km/h,474.34 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,偏东(108),"118.085671,24.478509",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56085,9/7/2023 8:50,26 km/h,474.36 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(133),"118.085787,24.478445",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56086,9/7/2023 8:50,31 km/h,474.36 km, ,在线 / 行驶,"福建省厦门市思明区;白鹭洲路101号;厦门人民会堂,厦门人民会堂广场,白鹭洲公园",闽D1YX58,东南(151),"118.085834,24.478388",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56087,9/7/2023 8:50,35 km/h,474.37 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(160),"118.08587,24.478311",396520,厦门市思明区湖滨北路57号第二层A单元
56327,9/7/2023 10:10,22 km/h,481.56 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(53),"118.09511,24.463329",712239,厦门市思明区厦禾路668号第十三层
56328,9/7/2023 10:10,22 km/h,481.56 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(53),"118.09511,24.463329",712239,厦门市思明区厦禾路668号第十三层
56340,9/7/2023 10:19,25 km/h,482.3 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文塔路1-3号;弘龙商业城,喷绘雕刻,智能指纹密码锁店",闽D1YX58,东北(59),"118.09765,24.468361",1030,厦门市思明区禾祥西路619号（一层及夹层）
56341,9/7/2023 10:19,21 km/h,482.34 km, ,在线 / 行驶,"福建省厦门市思明区开元街道厦禾路829号;厦禾路,文园路-湖滨中路交叉路口;文灶站(快速公交站),BRT文灶(快速公交站),向阳坊BRT文灶店",闽D1YX58,东北(56),"118.098014,24.468529",1345,*后滨路10号之12
56343,9/7/2023 10:19,8 km/h,482.37 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;禾祥西路;银海岸,aura·lin,mz奢侈品养护",闽D1YX58,西北(304),"118.098224,24.468646",1345,*后滨路10号之12
56346,9/7/2023 10:19,10 km/h,482.43 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;后滨东三路;康福门诊部,英特纳珠宝,瑾尚花坊",闽D1YX58,东北(65),"118.098819,24.46843",292806,厦门市思明区禾祥西路777号A室一层之二，二层之二
56347,9/7/2023 10:19,10 km/h,482.44 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;后滨东三路;康福门诊部,英特纳珠宝,瑾尚花坊",闽D1YX58,偏东(75),"118.09885,24.46844",292806,厦门市思明区禾祥西路777号A室一层之二，二层之二
56353,9/7/2023 10:20,4 km/h,482.63 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D1YX58,东南(153),"118.100646,24.468852",1943,"厦门市禾祥西路915号202室
"
56354,9/7/2023 10:20,5 km/h,482.63 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D1YX58,偏南(171),"118.100649,24.468837",1943,"厦门市禾祥西路915号202室
"
56355,9/7/2023 10:20,11 km/h,482.64 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D1YX58,偏南(183),"118.100648,24.468784",1943,"厦门市禾祥西路915号202室
"
56356,9/7/2023 10:20,15 km/h,482.65 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号112;中国石化森美加油站(厦禾路店),帝豪大厦,福信大厦",闽D1YX58,偏南(168),"118.100677,24.468656",1943,"厦门市禾祥西路915号202室
"
56357,9/7/2023 10:21,18 km/h,482.66 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号112;中国石化森美加油站(厦禾路店),帝豪大厦,福信大厦",闽D1YX58,东南(152),"118.100716,24.468615",1943,"厦门市禾祥西路915号202室
"
56379,9/7/2023 10:22,7 km/h,483.08 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道后埭溪路86号;后埭溪路,后埭溪路-文灶街交叉路口;仓里小陆烤鱼,求实楼,圣达菲美式餐厅(嘉禾良库店)",闽D1YX58,偏南(167),"118.103492,24.467559",2226050,厦门市思明区湖滨中路7-9号第二层B单元
56380,9/7/2023 10:22,6 km/h,483.08 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道后埭溪路86号;后埭溪路,后埭溪路-文灶街交叉路口;仓里小陆烤鱼,求实楼,圣达菲美式餐厅(嘉禾良库店)",闽D1YX58,偏南(177),"118.103491,24.467545",2226050,厦门市思明区湖滨中路7-9号第二层B单元
56381,9/7/2023 10:22,1 km/h,483.08 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道后埭溪路86号;后埭溪路,后埭溪路-文灶街交叉路口;仓里小陆烤鱼,求实楼,圣达菲美式餐厅(嘉禾良库店)",闽D1YX58,偏南(177),"118.103495,24.467498",2226050,厦门市思明区湖滨中路7-9号第二层B单元
56410,9/7/2023 10:27,57 km/h,487.66 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道龙山路11号;成功大道,和光路-谊爱路交叉路口;谊爱路站(快速公交站),湖头米粉(谊爱路店),壹口冰甜(莲花天伦花园店)",闽D1YX58,东北(44),"118.129675,24.489049",12896,思明区吕岭路4号之六、之七
56411,9/7/2023 10:27,53 km/h,487.86 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;龙山西路12号;龙华里,成功大道出口(吕岭路方向),火仔旧电器",闽D1YX58,东北(34),"118.130951,24.49041",2958,*吕岭路52号安保大厦
56412,9/7/2023 10:27,61 km/h,487.97 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道;成功大道;龙华里,龙华里46号楼,龙华里35号楼",闽D1YX58,东北(23),"118.13148,24.491344",1661,厦门思明区吕岭路86号、88号(一层及夹层）
56613,9/7/2023 14:22,16 km/h,532.84 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,居六叁·老板来碗面",闽D1YX58,偏东(85),"118.085431,24.478577",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56614,9/7/2023 14:22,16 km/h,532.85 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,居六叁·老板来碗面",闽D1YX58,偏东(92),"118.085477,24.478578",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56615,9/7/2023 14:22,18 km/h,532.87 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路辅路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(127),"118.085652,24.478511",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56616,9/7/2023 14:22,37 km/h,532.89 km, ,在线 / 行驶,"福建省厦门市思明区;白鹭洲路101号;厦门人民会堂,厦门人民会堂广场,白鹭洲公园",闽D1YX58,偏南(160),"118.085774,24.478337",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
56822,9/7/2023 15:28,30 km/h,539.4 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路71号;将军祠(地铁站),将军祠社区,宝成花园",闽D1YX58,东北(47),"118.094981,24.463357",712239,厦门市思明区厦禾路668号第十三层
56856,9/7/2023 15:32,17 km/h,540.29 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路826-104号;文屏路,文屏路-厦禾路交叉路口;向阳坊(汇丰家园店),安德鲁森(文灶店),子母粉丝(文灶店)",闽D1YX58,东南(154),"118.100657,24.468886",1943,"厦门市禾祥西路915号202室
"
56857,9/7/2023 15:32,15 km/h,540.3 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D1YX58,偏南(175),"118.100674,24.468805",1943,"厦门市禾祥西路915号202室
"
56858,9/7/2023 15:32,13 km/h,540.31 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号-102室;福信大厦,帝豪大厦,英才商厦",闽D1YX58,偏南(188),"118.100666,24.46874",1943,"厦门市禾祥西路915号202室
"
56859,9/7/2023 15:32,14 km/h,540.32 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号112;中国石化森美加油站(厦禾路店),帝豪大厦,福信大厦",闽D1YX58,偏南(171),"118.100663,24.468674",1943,"厦门市禾祥西路915号202室
"
56860,9/7/2023 15:32,22 km/h,540.33 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1号112;中国石化森美加油站(厦禾路店),帝豪大厦,福信大厦",闽D1YX58,偏南(159),"118.100693,24.468594",1943,"厦门市禾祥西路915号202室
"
56871,9/7/2023 15:32,23 km/h,540.66 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;后埭溪路,后埭溪路-文灶街交叉路口;汇丰家园,厦门市第九中学,厦门市思明区图书馆",闽D1YX58,偏东(94),"118.103143,24.467947",58391,湖滨中路9号交通银行大厦
56872,9/7/2023 15:32,20 km/h,540.67 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道文灶街59号;后埭溪路,后埭溪路-文灶街交叉路口;德国斯坦梅尔钢琴(华音琴行),永康降度,圣达菲美式餐厅(嘉禾良库店)",闽D1YX58,偏东(112),"118.103204,24.467934",58391,湖滨中路9号交通银行大厦
56876,9/7/2023 15:33,11 km/h,540.71 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道后埭溪路86号;后埭溪路,后埭溪路-文灶街交叉路口;仓里小陆烤鱼,圣达菲美式餐厅(嘉禾良库店),五行缺串(文灶店)",闽D1YX58,偏南(178),"118.10334,24.467584",2226050,厦门市思明区湖滨中路7-9号第二层B单元
56877,9/7/2023 15:33,37 km/h,540.74 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;厦禾路848-1号;思明区图书馆,金榜公园,酒肉不穿肠过大浪实验学校",闽D1YX58,偏南(166),"118.103413,24.467359",2226050,厦门市思明区湖滨中路7-9号第二层B单元
56907,9/7/2023 15:39,58 km/h,545.52 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道龙山西路154号;成功大道,龙山西路-龙山路交叉路口;艾灸体验馆,龙华里西区,龙华里",闽D1YX58,东北(31),"118.13106,24.49073",34512,思明区莲秀里118号
56910,9/7/2023 15:39,66 km/h,545.88 km, ,在线 / 行驶,"福建省厦门市思明区嘉莲街道吕岭路228-108号;成功大道,龙山西路-龙山北路交叉路口;乐橙学园,江头地铁站2号口,哈雅文化",闽D1YX58,偏北(4),"118.132086,24.493782",2205564,厦门市湖里区台湾街9-11号国联大厦第五层5S1之B单元
57025,9/8/2023 8:08,4 km/h,566.62 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D1YX58,西北(313),"117.999031,24.60374",1081,集美灌口
57026,9/8/2023 8:08,13 km/h,566.63 km, ,在线 / 行驶,"福建省厦门市集美区灌口镇;G319(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D1YX58,西北(327),"117.999004,24.603773",1081,集美灌口
57313,9/8/2023 9:27,42 km/h,598.03 km, ,在线 / 行驶,"福建省厦门市集美区杏滨街道;西滨路50号;厦门市集美区康城幼儿园,杏滨中心幼儿园(锦城分园),思艺馨幼儿园",闽D1YX58,偏西(275),"118.020613,24.587036",2333176,厦门市集美区杏滨街道锦英南二里114、115
57491,9/8/2023 14:14,27 km/h,625.52 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(154),"118.085914,24.478518",396520,厦门市思明区湖滨北路57号第二层A单元
57492,9/8/2023 14:14,35 km/h,625.54 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(165),"118.085975,24.478353",396520,厦门市思明区湖滨北路57号第二层A单元
57686,9/8/2023 15:28,18 km/h,631.87 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道;文园路71-1号;将军祠地铁站,厦门爱乐乐团,将军祠156号楼",闽D1YX58,东北(65),"118.09493,24.463397",712239,厦门市思明区厦禾路668号第十三层
57697,9/8/2023 15:28,28 km/h,632.05 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;汇文西路;厦门伍圆商务服务有限公司,永成大厦,合佳酒店中餐厅",闽D1YX58,东北(43),"118.09635,24.464454",51454,厦门市思明区厦禾路799号之8
57698,9/8/2023 15:28,24 km/h,632.07 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路60号;合佳园地,文园路民房,合佳酒店(文园店)",闽D1YX58,东北(36),"118.096445,24.464556",51454,厦门市思明区厦禾路799号之8
57707,9/8/2023 15:29,38 km/h,632.38 km, ,在线 / 行驶,"福建省厦门市思明区开元街道;文园路34号;橡胶新村,吉龙阁(文塔路),弈博瓷苑",闽D1YX58,东北(38),"118.098299,24.466792",1076327,厦门市思明区后滨路35-37号1A-1单元(一层)、1A、2A单元(二层)
57721,9/8/2023 15:31,24 km/h,632.81 km, ,在线 / 行驶,"福建省厦门市思明区梧村街道厦禾路826-104号;文屏路,文屏路-厦禾路交叉路口;向阳坊(汇丰家园店),安德鲁森(文灶店),子母粉丝(文灶店)",闽D1YX58,偏南(161),"118.100783,24.468914",1943,"厦门市禾祥西路915号202室
"
57722,9/8/2023 15:31,28 km/h,632.86 km, ,在线 / 行驶,"福建省厦门市思明区;文屏路1-108号;帝豪大厦,城市绿洲,时光鸡(文灶店)",闽D1YX58,偏南(175),"118.100874,24.468523",1943,"厦门市禾祥西路915号202室
"
57819,9/8/2023 15:50,78 km/h,651.28 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;杏滨路2号;华创小区,豪欣公寓,书香公寓",闽D1YX58,西北(294),"118.05696,24.57164",21884,厦门市集美区杏林街道宛亭路6号
58051,9/11/2023 9:01,24 km/h,682.93 km, ,在线 / 行驶,福建省厦门市思明区;白鹭洲路;厦门人民会堂广场南门,闽D1YX58,东南(114),"118.085709,24.478594",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
58052,9/11/2023 9:01,29 km/h,682.94 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道湖滨北路97号之14f;白鹭洲路,白鹭洲路-白鹭洲路辅路交叉路口;筼筜湖带状公园,人民会堂,厦门外国语学校",闽D1YX58,东南(145),"118.085816,24.478506",396324,厦门市思明区湖滨北路33号之9室二层、之10室二层
58053,9/11/2023 9:01,33 km/h,682.96 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;白鹭洲路;厦门人民会堂,厦门人民会堂广场,厦门人民会堂广场-南门",闽D1YX58,偏南(164),"118.085883,24.478362",396520,厦门市思明区湖滨北路57号第二层A单元
