序号,定位时间,行驶速度,行驶里程,已停留/总停留,车辆状态,地理位置,车牌号码,行驶方向,location,TRANSID,INCEPTADDR
18046,2023-09-12 15:36:14,11 km/h,955.73 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,偏东(100),"118.111848,24.517606",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18047,2023-09-12 15:36:44,0 km/h,955.73 km,0秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道悦华路223之;悦华路,悦华路-马浦路交叉路口;513特色烧酒档(龙腾花园一期店),蟹小刀肉蟹煲(马垅店),猪角·闽南猪脚饭(马垅店)",闽D0TL89,正北(0),"118.111892,24.51762",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18048,2023-09-12 15:37:14,0 km/h,955.73 km,30秒 / 30秒,在线 / 停车 / ACC开,"福建省厦门市湖里区湖里街道悦华路223之;悦华路,悦华路-马浦路交叉路口;513特色烧酒档(龙腾花园一期店),蟹小刀肉蟹煲(马垅店),猪角·闽南猪脚饭(马垅店)",闽D0TL89,正北(0),"118.111892,24.51762",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18049,2023-09-12 15:37:44,1 km/h,955.73 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路217号;恒盛工业大厦,龙腾花园,万稷优创中心",闽D0TL89,偏东(104),"118.111914,24.517604",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18050,2023-09-12 15:37:52,5 km/h,955.73 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道悦华路223之;悦华路,悦华路-马浦路交叉路口;513特色烧酒档(龙腾花园一期店),蟹小刀肉蟹煲(马垅店),猪角·闽南猪脚饭(马垅店)",闽D0TL89,西北(334),"118.111908,24.517615",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18051,2023-09-12 15:37:54,8 km/h,955.73 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道悦华路223之;悦华路,悦华路-马浦路交叉路口;513特色烧酒档(龙腾花园一期店),蟹小刀肉蟹煲(马垅店),猪角·闽南猪脚饭(马垅店)",闽D0TL89,西北(312),"118.111896,24.517629",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18052,2023-09-12 15:37:56,11 km/h,955.74 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道悦华路223之;悦华路,悦华路-马浦路交叉路口;513特色烧酒档(龙腾花园一期店),蟹小刀肉蟹煲(马垅店),猪角·闽南猪脚饭(马垅店)",闽D0TL89,偏西(284),"118.111844,24.517645",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18053,2023-09-12 15:37:58,19 km/h,955.75 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;悦华路163-～193号-g5;龙腾花园,恒盛工业大厦,万稷优创中心",闽D0TL89,偏西(264),"118.111758,24.517644",34535.0,湖里区湖里街道嘉园路79号之三之2、103、201、202、203、206、207、208室，81号104、204、209室
18106,2023-09-12 15:50:13,15 km/h,957.1 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,偏西(271),"118.100886,24.514998",69.0,湖里区湖里街道和悦里46号
18107,2023-09-12 15:50:16,12 km/h,957.11 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,偏西(285),"118.100733,24.515009",69.0,湖里区湖里街道和悦里46号
18108,2023-09-12 15:50:18,13 km/h,957.12 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,西北(311),"118.100674,24.51504",69.0,湖里区湖里街道和悦里46号
18109,2023-09-12 15:50:20,14 km/h,957.12 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华泰路79号;宁德时代,厦门盛元汽车有限公司,联泰大厦",闽D0TL89,西北(325),"118.100649,24.515066",69.0,湖里区湖里街道和悦里46号
18110,2023-09-12 15:50:22,15 km/h,957.13 km, ,在线 / 行驶,"福建省厦门市湖里区;华泰路81号;厦门盛元汽车有限公司,联泰大厦,兴湖商务大厦",闽D0TL89,正北(0),"118.100629,24.515173",69.0,湖里区湖里街道和悦里46号
18119,2023-09-12 15:52:03,21 km/h,957.86 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;长岸路;象屿保税区海关,厦门象屿保税区东门,国际名庄酒交易中心",闽D0TL89,偏西(267),"118.094619,24.516857",2541174.0,中国（福建）自由贸易试验区厦门片区屿南四路7-7号
18236,2023-09-12 16:12:10,12 km/h,959.83 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路101-2号;海天路,华嘉路-宜宾路交叉路口;臻牛潮汕牛肉火锅(海天路店),元初食品(海天店),两棵小麦(海天小区店)",闽D0TL89,正东(90),"118.096037,24.50731",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18237,2023-09-12 16:12:14,15 km/h,959.85 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路103号;海天小区,鹭辉大厦,泊捷酒店(海天店)",闽D0TL89,偏东(79),"118.096187,24.507328",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18238,2023-09-12 16:12:15,15 km/h,959.85 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路103号;海天小区,鹭辉大厦,泊捷酒店(海天店)",闽D0TL89,偏东(82),"118.096187,24.507328",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18239,2023-09-12 16:12:21,8 km/h,959.87 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),中国邮政储蓄银行(海天营业所)",闽D0TL89,偏东(101),"118.096445,24.50735",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18240,2023-09-12 16:12:23,9 km/h,959.88 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路105-3号;海天路,华嘉路-宜宾路交叉路口;两棵小麦(海天小区店),臻牛潮汕牛肉火锅(海天路店),中国邮政储蓄银行(海天营业所)",闽D0TL89,正东(90),"118.096467,24.507348",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18241,2023-09-12 16:12:27,13 km/h,959.89 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;凤湖街;厦门市华昌小学,金龙食膳,奥康专卖店(厦门市华昌小学)",闽D0TL89,偏东(80),"118.096626,24.507369",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18242,2023-09-12 16:12:30,12 km/h,959.9 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路135号104室;海天小区,佳丽花园,底商公寓-C座",闽D0TL89,偏东(91),"118.096729,24.507372",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18243,2023-09-12 16:12:39,6 km/h,959.92 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路107号;海天小区,清华大学少儿英语湖里校区,佳丽花园",闽D0TL89,偏南(159),"118.096888,24.507327",392118.0,厦门市湖里区湖里街湖里大道37号1、2号楼
18262,2023-09-12 16:18:10,27 km/h,960.04 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路125号之2;海天路,华泰路-海天路交叉路口;海天练车场,大盘子(佳丽花园店),信达生活区",闽D0TL89,偏东(82),"118.097573,24.507322",23044.0,厦门市湖里区华昌路72号
18263,2023-09-12 16:18:13,23 km/h,960.06 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路129号;海天路,华泰路-海天路交叉路口;海天练车场,信达生活区,大盘子(佳丽花园店)",闽D0TL89,偏东(96),"118.097807,24.50732",23044.0,厦门市湖里区华昌路72号
18264,2023-09-12 16:18:15,23 km/h,960.06 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路129号;海天路,华泰路-海天路交叉路口;海天练车场,信达生活区,大盘子(佳丽花园店)",闽D0TL89,偏东(96),"118.097807,24.50732",23044.0,厦门市湖里区华昌路72号
18265,2023-09-12 16:18:18,7 km/h,960.08 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华昌路;湖里医院,漳州阿芬卤面,全聚友海鲜餐厅",闽D0TL89,东北(56),"118.098017,24.507319",23044.0,厦门市湖里区华昌路72号
18266,2023-09-12 16:18:20,7 km/h,960.08 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华昌路;湖里医院,漳州阿芬卤面,全聚友海鲜餐厅",闽D0TL89,偏北(14),"118.098026,24.507335",23044.0,厦门市湖里区华昌路72号
18267,2023-09-12 16:18:22,11 km/h,960.09 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华昌路;湖里医院,漳州阿芬卤面,全聚友海鲜餐厅",闽D0TL89,偏北(350),"118.098026,24.507379",23044.0,厦门市湖里区华昌路72号
18268,2023-09-12 16:18:24,11 km/h,960.09 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;华昌路;湖里医院,漳州阿芬卤面,全聚友海鲜餐厅",闽D0TL89,正北(0),"118.098028,24.507453",23044.0,厦门市湖里区华昌路72号
18269,2023-09-12 16:18:28,7 km/h,960.1 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路161;海天小区,深汇大厦,德辉花园",闽D0TL89,偏北(348),"118.098019,24.507536",23044.0,厦门市湖里区华昌路72号
18270,2023-09-12 16:18:30,10 km/h,960.11 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路161;海天小区,深汇大厦,德辉花园",闽D0TL89,西南(233),"118.097978,24.507524",23044.0,厦门市湖里区华昌路72号
18271,2023-09-12 16:18:32,12 km/h,960.11 km, ,在线 / 行驶,"福建省厦门市湖里区;海天路161;海天小区,深汇大厦,德辉花园",闽D0TL89,西南(220),"118.097954,24.5075",23044.0,厦门市湖里区华昌路72号
18272,2023-09-12 16:18:36,18 km/h,960.13 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路129号;海天路,华泰路-海天路交叉路口;海天练车场,信达生活区,大盘子(佳丽花园店)",闽D0TL89,西南(246),"118.097812,24.507351",23044.0,厦门市湖里区华昌路72号
18273,2023-09-12 16:18:38,19 km/h,960.13 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道海天路129号;海天路,华泰路-海天路交叉路口;海天练车场,信达生活区,大盘子(佳丽花园店)",闽D0TL89,偏西(266),"118.097766,24.507335",23044.0,厦门市湖里区华昌路72号
18274,2023-09-12 16:18:45,39 km/h,960.18 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路117号;海天小区,海天小区-139号楼,小资格调(海天路店)",闽D0TL89,偏西(268),"118.097303,24.507319",23044.0,厦门市湖里区华昌路72号
18276,2023-09-12 16:19:12,35 km/h,960.38 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路65号;鹭辉大厦,清华大学少儿英语湖里校区,中国光大银行(厦门湖里支行)",闽D0TL89,偏西(269),"118.095301,24.507324",12902.0,厦门市湖里区殿前社区5149-101号 
18277,2023-09-12 16:19:14,35 km/h,960.38 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;海天路65号;鹭辉大厦,清华大学少儿英语湖里校区,中国光大银行(厦门湖里支行)",闽D0TL89,偏西(269),"118.095301,24.507324",12902.0,厦门市湖里区殿前社区5149-101号 
18309,2023-09-12 16:26:26,27 km/h,960.94 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道华昌路47号;华昌路,华昌路-兴隆路交叉路口;华昌小学,中国银行(湖里支行),厦门银行(华昌支行)",闽D0TL89,偏北(6),"118.092469,24.510072",2242344.0,湖里区象屿路88号报税市场大厦6B1
18310,2023-09-12 16:26:29,36 km/h,960.97 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道华昌路47-1号;华昌路,华昌路-兴隆路交叉路口;树人托管(华昌校区),厦门银行(华昌支行),中国银行(湖里支行)",闽D0TL89,偏北(352),"118.092461,24.510318",2242344.0,湖里区象屿路88号报税市场大厦6B1
18476,2023-09-12 16:55:57,26 km/h,965.93 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路121号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,西南(245),"118.101952,24.504758",3709.0,"福建厦门华泰路3号B幢 2楼
"
18477,2023-09-12 16:56:07,3 km/h,965.97 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏西(253),"118.101653,24.504628",3709.0,"福建厦门华泰路3号B幢 2楼
"
18478,2023-09-12 16:56:27,17 km/h,965.98 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,偏西(255),"118.101525,24.504595",3709.0,"福建厦门华泰路3号B幢 2楼
"
18479,2023-09-12 16:56:30,18 km/h,966 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,西南(245),"118.101377,24.504555",3709.0,"福建厦门华泰路3号B幢 2楼
"
18480,2023-09-12 16:56:32,20 km/h,966.01 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,西南(226),"118.101288,24.504499",3709.0,"福建厦门华泰路3号B幢 2楼
"
18481,2023-09-12 16:56:35,25 km/h,966.02 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;南山路127号;厦门市仙岳医院(北区),南山公寓小区,特房南泰苑",闽D0TL89,西南(211),"118.10117,24.504362",198.0,海天路105号之一
18482,2023-09-12 16:56:37,26 km/h,966.03 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道南山路119号;湖滨东路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,西南(209),"118.101134,24.504307",19236.0,厦门市湖里区海天路102-4号
18483,2023-09-12 16:57:07,0 km/h,966.03 km,0秒 / 30秒,在线 / 无效定位,"福建省厦门市湖里区湖里街道南山路119号;湖滨东路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.101134,24.504307",19236.0,厦门市湖里区海天路102-4号
18484,2023-09-12 16:57:37,0 km/h,966.03 km,30秒 / 30秒,在线 / 无效定位,"福建省厦门市湖里区湖里街道南山路119号;湖滨东路,湖滨东路-南山路交叉路口;真耶稣教会-湖里教堂,鑫小林汕味(南山公寓东区店),湖里公园-激情广场",闽D0TL89,正北(0),"118.101134,24.504307",19236.0,厦门市湖里区海天路102-4号
18499,2023-09-12 16:59:32,42 km/h,967.92 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;和通路;福隆花园,鹭燕大药房,皮亚诺琴行",闽D0TL89,偏西(273),"118.091705,24.491999",2695.0,厦门湖里区和通路14号店面
18500,2023-09-12 16:59:37,32 km/h,967.97 km, ,在线 / 行驶,"福建省厦门市湖里区湖里街道;和通路;川香楼,佳吉房房产,芙蓉大排档",闽D0TL89,偏西(272),"118.091279,24.492025",2695.0,厦门湖里区和通路14号店面
18501,2023-09-12 16:59:41,30 km/h,968.01 km, ,在线 / 行驶,"福建省厦门市思明区筼筜街道;仙岳路233号之3;山海筼筜(仙岳大厦),厦门晨星幼儿园,仙岳大厦",闽D0TL89,西北(296),"118.090891,24.492096",2695.0,厦门湖里区和通路14号店面
18556,2023-09-12 17:11:42,40 km/h,977.93 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;X401;太古生活区,太古生活区9号楼,太古生活区8号楼",闽D0TL89,东北(54),"118.127128,24.530465",568.0,湖里区殿前街道翔云一路100号
18557,2023-09-12 17:11:54,7 km/h,977.99 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;枋钟路;太古生活区A5,空港云立方,太古接待楼",闽D0TL89,东北(24),"118.12757,24.530814",568.0,湖里区殿前街道翔云一路100号
18558,2023-09-12 17:11:57,14 km/h,978 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道枋钟路421号;枋钟路辅路,火炬北路-枋钟路交叉路口;快乐和谐完整,康桥红橡树幼儿园(厦门飞翔园),尊宝比萨(机场店)",闽D0TL89,东北(36),"118.127611,24.530882",568.0,湖里区殿前街道翔云一路100号
18559,2023-09-12 17:11:58,17 km/h,978.01 km, ,在线 / 行驶,"福建省厦门市湖里区禾山街道;枋钟路;太古生活区A5,空港云立方,太古接待楼",闽D0TL89,东北(51),"118.127642,24.530908",568.0,湖里区殿前街道翔云一路100号
19008,2023-09-13 07:18:52,45 km/h,986.56 km, ,在线 / 行驶,"福建省厦门市湖里区殿前街道;翔云一路;佰佳旺,鲶道居食屋.鹅肝寿司(机场店),航空港医疗急救中心",闽D0TL89,西南(235),"118.127186,24.530896",568.0,湖里区殿前街道翔云一路100号
19046,2023-09-13 07:28:44,59 km/h,997.05 km, ,在线 / 行驶,"福建省厦门市集美区杏林街道;G319(杏前路);锦秀园建材,厦杏大厦,厦门市公安局集美区分局",闽D0TL89,正西(270),"118.044542,24.573936",100.0,集美区杏北路25号
19125,2023-09-13 08:22:30,0 km/h,1003.56 km,0秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;S507(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,正北(0),"117.99913,24.603583",1081.0,集美灌口
19126,2023-09-13 08:23:00,0 km/h,1003.56 km,30秒 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;S507(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,正北(0),"117.99913,24.603583",1081.0,集美灌口
19127,2023-09-13 08:23:30,0 km/h,1003.56 km,1分 / 1分30秒,在线 / 停车 / ACC开,"福建省厦门市集美区灌口镇;S507(安仁大道);兴永嵩超市,联杰公寓,安仁里小区",闽D0TL89,正北(0),"117.99913,24.603583",1081.0,集美灌口
