TransID,Xiamen.经度,Xiamen.纬度,combine
2242396,118.103067,24.468126,"118.103067,24.468126"
2242397,117.958358,24.522141,"117.958358,24.522141"
2242398,118.112961,24.48244,"118.112961,24.482440"
2242399,118.155701,24.523157,"118.155701,24.523157"
2242400,118.045417,24.557993,"118.045417,24.557993"
2242401,118.15387,24.479743,"118.153870,24.479743"
2242402,118.127625,24.469545,"118.127625,24.469545"
2242403,118.163935,24.473874,"118.163935,24.473874"
2242404,118.11523,24.47558,"118.115230,24.475580"
2242405,118.162188,24.476703,"118.162188,24.476703"
2242406,118.172198,24.483719,"118.172198,24.483719"
2242407,118.121665,24.491251,"118.121665,24.491251"
2242410,118.105915,24.467443,"118.105915,24.467443"
2242411,118.08405,24.464539,"118.084050,24.464539"
2242413,118.121688,24.479017,"118.121688,24.479017"
2242414,118.061766,24.579054,"118.061766,24.579054"
2242415,118.047682,24.556571,"118.047682,24.556571"
2242416,118.027242,24.445864,"118.027242,24.445864"
2242417,118.192102,24.497802,"118.192102,24.497802"
2242418,118.114179,24.47781,"118.114179,24.477810"
2242419,118.099427,24.512939,"118.099427,24.512939"
2242420,118.149884,24.512414,"118.149884,24.512414"
2239249,118.090348,24.585163,"118.090348,24.585163"
2239250,118.117538,24.707812,"118.117538,24.707812"
2239251,118.100756,24.504408,"118.100756,24.504408"
2239252,118.123721,24.497228,"118.123721,24.497228"
2239253,117.987781,24.608523,"117.987781,24.608523"
2239255,118.136558,24.660626,"118.136558,24.660626"
2239256,118.044862,24.576067,"118.044862,24.576067"
2239257,118.150164,24.737013,"118.150164,24.737013"
2239258,118.057333,24.603226,"118.057333,24.603226"
2239260,118.18722,24.515184,"118.187220,24.515184"
2239261,118.271987,24.669859,"118.271987,24.669859"
2239262,118.062982,24.638471,"118.062982,24.638471"
2239263,118.024016,24.585448,"118.024016,24.585448"
2239264,118.116892,24.505184,"118.116892,24.505184"
2239265,118.025972,24.64064,"118.025972,24.640640"
2239266,118.005624,24.60361,"118.005624,24.603610"
2239267,118.023677,24.559676,"118.023677,24.559676"
2239268,118.118549,24.507525,"118.118549,24.507525"
2239269,118.014602,24.5345,"118.014602,24.534500"
2239270,117.997564,24.526426,"117.997564,24.526426"
2239271,118.098,24.468709,"118.098000,24.468709"
2239272,118.12871,24.553697,"118.128710,24.553697"
2239273,118.112961,24.48244,"118.112961,24.482440"
2239289,118.031803,24.48027,"118.031803,24.480270"
2239290,118.003823,24.523973,"118.003823,24.523973"
2239295,118.111424,24.606161,"118.111424,24.606161"
2241953,118.099833,24.504379,"118.099833,24.504379"
2241955,118.153831,24.713762,"118.153831,24.713762"
2241957,118.157372,24.707205,"118.157372,24.707205"
2241961,118.135078,24.700993,"118.135078,24.700993"
2241963,118.128288,24.732018,"118.128288,24.732018"
2241966,118.134504,24.727497,"118.134504,24.727497"
2241967,117.997233,24.520716,"117.997233,24.520716"
2241969,118.072888,24.457276,"118.072888,24.457276"
2241972,118.144932,24.478412,"118.144932,24.478412"
2241973,118.095752,24.458999,"118.095752,24.458999"
2241974,118.111681,24.485806,"118.111681,24.485806"
2241975,118.121223,24.484604,"118.121223,24.484604"
2241976,118.119911,24.495454,"118.119911,24.495454"
2241977,118.082586,24.464754,"118.082586,24.464754"
2241978,118.159881,24.66687,"118.159881,24.666870"
2241979,118.257329,24.734207,"118.257329,24.734207"
2241980,118.116302,24.596263,"118.116302,24.596263"
2241981,118.10315,24.523909,"118.103150,24.523909"
2241982,118.145506,24.490389,"118.145506,24.490389"
2241983,118.160796,24.512179,"118.160796,24.512179"
2241984,118.007546,24.598598,"118.007546,24.598598"
2241985,118.122141,24.435002,"118.122141,24.435002"
2241986,118.081494,24.449427,"118.081494,24.449427"
2241987,118.113673,24.471454,"118.113673,24.471454"
2241989,118.276708,24.771632,"118.276708,24.771632"
2241990,118.120366,24.485253,"118.120366,24.485253"
2241991,118.108739,24.46757,"118.108739,24.467570"
2241992,118.08345,24.4446,"118.083450,24.444600"
2241994,118.11682,24.49412,"118.116820,24.494120"
2241996,118.09358,24.469114,"118.093580,24.469114"
2241998,118.09645,24.507698,"118.096450,24.507698"
2241999,118.108805,24.468339,"118.108805,24.468339"
2242000,118.080294,24.46134,"118.080294,24.461340"
2242002,118.125117,24.476381,"118.125117,24.476381"
2242004,118.08897,24.441137,"118.088970,24.441137"
2242007,118.247187,24.634424,"118.247187,24.634424"
2242009,118.16151,24.473789,"118.161510,24.473789"
2242011,118.240543,24.625919,"118.240543,24.625919"
2242012,118.112554,24.494061,"118.112554,24.494061"
2242013,118.007546,24.598598,"118.007546,24.598598"
2242016,118.099667,24.509249,"118.099667,24.509249"
2242018,118.055294,24.561358,"118.055294,24.561358"
2242020,117.987194,24.608271,"117.987194,24.608271"
2240467,118.137347,24.724401,"118.137347,24.724401"
2240538,118.219762,24.698326,"118.219762,24.698326"
2240643,118.045841,24.626256,"118.045841,24.626256"
2240722,118.224683,24.722903,"118.224683,24.722903"
2240788,118.258965,24.734289,"118.258965,24.734289"
2240826,118.079609,24.458424,"118.079609,24.458424"
2242421,118.11091,24.469531,"118.110910,24.469531"
2242424,118.105007,24.579569,"118.105007,24.579569"
2242426,118.10315,24.523909,"118.103150,24.523909"
2242428,118.127067,24.487048,"118.127067,24.487048"
2242429,118.112706,24.482481,"118.112706,24.482481"
2242432,118.036907,24.489334,"118.036907,24.489334"
2242434,118.177701,24.492573,"118.177701,24.492573"
2242435,118.097183,24.505714,"118.097183,24.505714"
2242436,118.142217,24.513187,"118.142217,24.513187"
2242437,118.09358,24.469114,"118.093580,24.469114"
2242438,118.142342,24.47716,"118.142342,24.477160"
2242439,118.08576,24.463643,"118.085760,24.463643"
2242441,118.179048,24.503617,"118.179048,24.503617"
2242442,118.10064,24.50477,"118.100640,24.504770"
2242443,118.179048,24.503617,"118.179048,24.503617"
2242446,118.078954,24.456845,"118.078954,24.456845"
2242447,118.1243,24.482416,"118.124300,24.482416"
2242448,118.17578,24.504148,"118.175780,24.504148"
2242449,118.105697,24.594084,"118.105697,24.594084"
2242451,118.079232,24.464846,"118.079232,24.464846"
2242452,118.053411,24.566057,"118.053411,24.566057"
2242453,118.114958,24.489803,"118.114958,24.489803"
2243016,118.081266,24.459847,"118.081266,24.459847"
2243140,118.154924,24.486882,"118.154924,24.486882"
2238190,118.088899,24.45085,"118.088899,24.450850"
2238191,118.147197,24.705828,"118.147197,24.705828"
2238234,118.16157,24.529739,"118.161570,24.529739"
2238249,118.069219,24.626585,"118.069219,24.626585"
2238253,118.12845,24.68738,"118.128450,24.687380"
2238254,118.039805,24.5791,"118.039805,24.579100"
2238282,118.130152,24.523924,"118.130152,24.523924"
2238283,118.2483,24.65961,"118.2483,24.65961"
2239309,118.161456,24.722821,"118.161456,24.722821"
2242021,118.178287,24.504828,"118.178287,24.504828"
2242022,118.122388,24.601351,"118.122388,24.601351"
2242023,118.032818,24.484503,"118.032818,24.484503"
2242024,118.130594,24.490459,"118.130594,24.490459"
2242026,118.249032,24.669322,"118.249032,24.669322"
2242027,118.111284,24.688812,"118.111284,24.688812"
2242028,118.135501,24.682445,"118.135501,24.682445"
2242029,118.117469,24.693033,"118.117469,24.693033"
2242030,118.130548,24.675015,"118.130548,24.675015"
2242031,118.117749,24.672458,"118.117749,24.672458"
2242032,118.108822,24.666297,"118.108822,24.666297"
2242042,118.120909,24.601636,"118.120909,24.601636"
2242044,118.091272,24.60025,"118.091272,24.600250"
2242046,117.964783,24.580929,"117.964783,24.580929"
2242048,118.10944,24.588265,"118.109440,24.588265"
2242049,118.007546,24.598598,"118.007546,24.598598"
2242050,118.162088,24.528988,"118.162088,24.528988"
2242053,118.177462,24.504898,"118.177462,24.504898"
2242056,118.030258,24.566753,"118.030258,24.566753"
2242057,118.055321,24.561842,"118.055321,24.561842"
2242059,118.0897,24.462656,"118.089700,24.462656"
2242060,118.134971,24.477447,"118.134971,24.477447"
2242061,118.007546,24.598598,"118.007546,24.598598"
2242062,118.117412,24.478882,"118.117412,24.478882"
2242064,118.116892,24.505184,"118.116892,24.505184"
2242066,118.155044,24.515232,"118.155044,24.515232"
2242067,118.129388,24.488072,"118.129388,24.488072"
2242068,117.982908,24.460869,"117.982908,24.460869"
2242069,117.98744,24.60891,"117.987440,24.608910"
2242070,118.121789,24.497159,"118.121789,24.497159"
2242071,118.111681,24.485806,"118.111681,24.485806"
2242072,118.224406,24.660951,"118.224406,24.660951"
2242073,118.087742,24.49085,"118.087742,24.490850"
2238285,118.227,24.663625,"118.227000,24.663625"
2238518,118.111681,24.485806,"118.111681,24.485806"
2238519,118.125965,24.709589,"118.125965,24.709589"
2238520,118.250387,24.616723,"118.250387,24.616723"
2238523,118.027729,24.489524,"118.027729,24.489524"
2238524,118.003823,24.523973,"118.003823,24.523973"
2238525,118.049623,24.490394,"118.049623,24.490394"
2238526,117.997407,24.526128,"117.997407,24.526128"
2238527,118.04712,24.48713,"118.047120,24.487130"
2238528,118.028125,24.528813,"118.028125,24.528813"
2238529,117.99907,24.525605,"117.999070,24.525605"
2238530,118.036619,24.452832,"118.036619,24.452832"
2238531,118.021342,24.532197,"118.021342,24.532197"
2238532,117.966222,24.47405,"117.966222,24.474050"
2238533,118.022854,24.533163,"118.022854,24.533163"
2238534,118.031594,24.490189,"118.031594,24.490189"
2238535,118.003222,24.523782,"118.003222,24.523782"
2238536,118.039631,24.496252,"118.039631,24.496252"
2238537,118.042289,24.496507,"118.042289,24.496507"
2238538,117.999359,24.521221,"117.999359,24.521221"
2238539,118.025848,24.480383,"118.025848,24.480383"
2238541,117.962617,24.530733,"117.962617,24.530733"
2238542,117.996014,24.529206,"117.996014,24.529206"
2238543,118.042866,24.496373,"118.042866,24.496373"
2238544,118.144571,24.491334,"118.144571,24.491334"
2238545,118.102711,24.523599,"118.102711,24.523599"
2238547,118.13699,24.523112,"118.136990,24.523112"
2238548,118.10988,24.524813,"118.109880,24.524813"
2238549,118.13638,24.526835,"118.136380,24.526835"
2238550,118.155471,24.51029,"118.155471,24.510290"
2238551,118.1535,24.525496,"118.153500,24.525496"
2238552,118.079779,24.482575,"118.079779,24.482575"
2238553,118.109377,24.526806,"118.109377,24.526806"
2238555,118.162676,24.511162,"118.162676,24.511162"
2238556,118.100553,24.515016,"118.100553,24.515016"
2238557,118.159972,24.489604,"118.159972,24.489604"
2238558,118.16061,24.535052,"118.160610,24.535052"
2238559,118.128484,24.493267,"118.128484,24.493267"
2238560,118.134405,24.505654,"118.134405,24.505654"
2238570,118.100004,24.504342,"118.100004,24.504342"
2240505,118.195665,24.685002,"118.195665,24.685002"
2243714,118.139801,24.491326,"118.139801,24.491326"
2243902,117.820022,24.441622,"117.820022,24.441622"
2244218,118.026395,24.470775,"118.026395,24.470775"
2239338,118.12926,24.492333,"118.129260,24.492333"
2239340,118.129242,24.491404,"118.129242,24.491404"
2239341,118.082069,24.487159,"118.082069,24.487159"
2239342,117.985862,24.600137,"117.985862,24.600137"
2239355,118.096642,24.509008,"118.096642,24.509008"
2239387,118.118125,24.477423,"118.118125,24.477423"
2239388,118.135899,24.507218,"118.135899,24.507218"
2239391,118.046726,24.60289,"118.046726,24.602890"
2239400,118.155356,24.515105,"118.155356,24.515105"
2239402,118.046223,24.452962,"118.046223,24.452962"
2239403,118.089581,24.436689,"118.089581,24.436689"
2239405,118.098008,24.46874,"118.098008,24.468740"
2239406,118.176349,24.74071,"118.176349,24.740710"
2239407,118.05217,24.491078,"118.052170,24.491078"
2239408,118.061923,24.749239,"118.061923,24.749239"
2238951,117.996761,24.528481,"117.996761,24.528481"
2239429,118.071724,24.646332,"118.071724,24.646332"
2239059,118.161201,24.667108,"118.161201,24.667108"
2239066,118.10944,24.588265,"118.109440,24.588265"
2239073,118.115732,24.458579,"118.115732,24.458579"
2238695,118.155705,24.50124,"118.155705,24.501240"
2238701,118.100512,24.602556,"118.100512,24.602556"
2239123,118.10688,24.527023,"118.106880,24.527023"
2239139,118.151498,24.525519,"118.151498,24.525519"
2239144,118.15146,24.732892,"118.151460,24.732892"
2239227,118.145002,24.732374,"118.145002,24.732374"
2239235,118.026395,24.470775,"118.026395,24.470775"
2239244,118.147835,24.718592,"118.147835,24.718592"
2239404,118.14496,24.722856,"118.144960,24.722856"
2238668,118.113949,24.680937,"118.113949,24.680937"
2241075,118.190626,24.508156,"118.190626,24.508156"
2242077,118.12058,24.484302,"118.120580,24.484302"
2242078,118.08094,24.460727,"118.080940,24.460727"
2242079,118.12797,24.49894,"118.127970,24.498940"
2242081,118.108356,24.480303,"118.108356,24.480303"
2242082,118.162088,24.528988,"118.162088,24.528988"
2242085,118.179132,24.46265,"118.179132,24.462650"
2242086,118.081266,24.459993,"118.081266,24.459993"
2242087,118.150246,24.736306,"118.150246,24.736306"
2242088,118.190615,24.5028,"118.190615,24.502800"
2242089,118.162088,24.528988,"118.162088,24.528988"
2238571,118.154277,24.495293,"118.154277,24.495293"
2238600,118.081839,24.607065,"118.081839,24.607065"
2238601,118.026572,24.58884,"118.026572,24.588840"
2238602,118.050369,24.572755,"118.050369,24.572755"
2238603,118.10332,24.5809,"118.103320,24.580900"
2238604,118.0514,24.561118,"118.051400,24.561118"
2238605,118.031906,24.556977,"118.031906,24.556977"
2238606,118.041557,24.582641,"118.041557,24.582641"
2238607,118.029668,24.567537,"118.029668,24.567537"
2238608,118.027627,24.589395,"118.027627,24.589395"
2238609,118.060215,24.675134,"118.060215,24.675134"
2238614,118.265296,24.723139,"118.265296,24.723139"
2238615,118.265551,24.733951,"118.265551,24.733951"
2238616,118.131681,24.47407,"118.131681,24.474070"
2238635,118.122215,24.487453,"118.122215,24.487453"
2238636,118.144087,24.483513,"118.144087,24.483513"
2238637,118.102386,24.463955,"118.102386,24.463955"
2238638,118.12241,24.488752,"118.122410,24.488752"
2238639,118.145253,24.739823,"118.145253,24.739823"
2238640,118.189165,24.764168,"118.189165,24.764168"
2238642,118.145235,24.67022,"118.145235,24.670220"
2238644,118.117469,24.693033,"118.117469,24.693033"
2238645,118.07686,24.68593,"118.076860,24.685930"
2238646,118.144625,24.6588,"118.144625,24.658800"
2238647,118.106214,24.705649,"118.106214,24.705649"
2238650,118.139444,24.727903,"118.139444,24.727903"
2238651,118.120312,24.662496,"118.120312,24.662496"
2238652,118.134234,24.688209,"118.134234,24.688209"
2238653,118.149734,24.724251,"118.149734,24.724251"
2238654,118.162409,24.721684,"118.162409,24.721684"
2238655,118.15183,24.72441,"118.151830,24.724410"
2238656,118.211344,24.691861,"118.211344,24.691861"
2238657,118.113638,24.6915,"118.113638,24.691500"
2238658,118.186063,24.68275,"118.186063,24.682750"
2238659,118.15325,24.73509,"118.153250,24.735090"
2238660,118.120833,24.684323,"118.120833,24.684323"
2238661,118.117469,24.693033,"118.117469,24.693033"
2238662,118.150182,24.721034,"118.150182,24.721034"
2238663,118.134541,24.693994,"118.134541,24.693994"
2238665,118.144851,24.645246,"118.144851,24.645246"
2238666,118.120714,24.662125,"118.120714,24.662125"
2238667,118.136405,24.710067,"118.136405,24.710067"
2238669,118.200754,24.75341,"118.200754,24.753410"
2238670,118.151784,24.743654,"118.151784,24.743654"
2238671,118.125068,24.49975,"118.125068,24.499750"
2238672,118.129951,24.623411,"118.129951,24.623411"
2238674,118.13464,24.70079,"118.134640,24.700790"
2238676,118.108822,24.666297,"118.108822,24.666297"
2487065,118.079607,24.635665,"118.079607,24.635665"
2530095,118.084121,24.455104,"118.084121,24.455104"
2485955,118.145269,24.528837,"118.145269,24.528837"
2525135,118.100577,24.51971,"118.100577,24.519710"
2508354,118.042236,24.570042,"118.042236,24.570042"
2433901,118.158499,24.664557,"118.158499,24.664557"
2433910,118.190027,24.671731,"118.190027,24.671731"
2433911,118.250387,24.616723,"118.250387,24.616723"
2530201,118.145227,24.528586,"118.145227,24.528586"
2246565,118.135803,24.526212,"118.135803,24.526212"
2246577,118.177266,24.476848,"118.177266,24.476848"
2481940,118.041557,24.582641,"118.041557,24.582641"
2494444,118.149884,24.512414,"118.149884,24.512414"
2503915,118.09731,24.471972,"118.09731,24.471972"
2503934,118.040319,24.493183,"118.040319,24.493183"
2504145,118.025021,24.576029,"118.025021,24.576029"
2507216,118.124661,24.517308,"118.124661,24.517308"
2507259,117.964783,24.580929,"117.964783,24.580929"
2507383,118.129163,24.503789,"118.129163,24.503789"
